Entrez_ID	Ensemble_ID_human	Gene_symbol_human
2317	ENSG00000136068	FLNB
2318	ENSG00000128591	FLNC
10211	ENSG00000137312	FLOT1
2319	ENSG00000132589	FLOT2
23769	ENSG00000126500	FLRT1
23768	ENSG00000185070	FLRT2
23767	ENSG00000125848	FLRT3
2321	ENSG00000102755	FLT1
2322	ENSG00000122025	FLT3
2324	ENSG00000037280	FLT4
114984	ENSG00000162076	FLYWCH2
56776	ENSG00000155816	FMN2
752	ENSG00000184922	FMNL1
114793	ENSG00000157827	FMNL2
91010	ENSG00000161791	FMNL3
2326	ENSG00000010932	FMO1
2327	ENSG00000094963	FMO2
2330	ENSG00000131781	FMO5
2331	ENSG00000122176	FMOD
2332	ENSG00000102081	FMR1
2335	ENSG00000115414	FN1
64122	ENSG00000167363	FN3K
79672	ENSG00000141560	FN3KRP
23048	ENSG00000187239	FNBP1
54874	ENSG00000137942	FNBP1L
23360	ENSG00000109920	FNBP4
84624	ENSG00000164694	FNDC1
22862	ENSG00000102531	FNDC3A
64778	ENSG00000075420	FNDC3B
64838	ENSG00000115226	FNDC4
252995	ENSG00000160097	FNDC5
54752	ENSG00000073598	FNDC8
408263	ENSG00000172568	FNDC9
96459	ENSG00000217128	FNIP1
57600	ENSG00000052795	FNIP2
2339	ENSG00000168522	FNTA
54914	ENSG00000188352	FOCAD
2346	ENSG00000086205	FOLH1
2348	ENSG00000110195	FOLR1
2350	ENSG00000165457	FOLR2
123811	ENSG00000133393	FOPNL
2353	ENSG00000170345	FOS
2354	ENSG00000125740	FOSB
8061	ENSG00000175592	FOSL1
2355	ENSG00000075426	FOSL2
3169	ENSG00000129514	FOXA1
3171	ENSG00000170608	FOXA3
2296	ENSG00000054598	FOXC1
2297	ENSG00000251493	FOXD1
2306	ENSG00000186564	FOXD2
27022	ENSG00000187140	FOXD3
2304	ENSG00000178919	FOXE1
2295	ENSG00000137273	FOXF2
8928	ENSG00000160973	FOXH1
2302	ENSG00000129654	FOXJ1
55810	ENSG00000065970	FOXJ2
22887	ENSG00000198815	FOXJ3
221937	ENSG00000164916	FOXK1
3607	ENSG00000141568	FOXK2
3344	ENSG00000170802	FOXN2
1112	ENSG00000053254	FOXN3
2308	ENSG00000150907	FOXO1
2309	ENSG00000118689	FOXO3
4303	ENSG00000184481	FOXO4
100132074	ENSG00000204060	FOXO6
93986	ENSG00000128573	FOXP2
50943	ENSG00000049768	FOXP3
116113	ENSG00000137166	FOXP4
94234	ENSG00000164379	FOXQ1
139628	ENSG00000189299	FOXR2
55572	ENSG00000110074	FOXRED1
80020	ENSG00000100350	FOXRED2
2307	ENSG00000179772	FOXS1
2356	ENSG00000136877	FPGS
8790	ENSG00000254685	FPGT
2357	ENSG00000171051	FPR1
118924	ENSG00000148690	FRA10AC1
80144	ENSG00000138759	FRAS1
23401	ENSG00000181274	FRAT2
158326	ENSG00000164946	FREM1
341640	ENSG00000150893	FREM2
166752	ENSG00000183090	FREM3
2483	ENSG00000109536	FRG1
2444	ENSG00000111816	FRK
257019	ENSG00000172159	FRMD3
55691	ENSG00000151474	FRMD4A
23150	ENSG00000114541	FRMD4B
84978	ENSG00000171877	FRMD5
122786	ENSG00000139926	FRMD6
90167	ENSG00000165694	FRMD7
83786	ENSG00000126391	FRMD8
22844	ENSG00000070601	FRMPD1
84443	ENSG00000147234	FRMPD3
9758	ENSG00000169933	FRMPD4
391059	ENSG00000156869	FRRS1
23732	ENSG00000260230	FRRS1L
10818	ENSG00000166225	FRS2
10817	ENSG00000137218	FRS3
10129	ENSG00000073910	FRY
285527	ENSG00000075539	FRYL
2487	ENSG00000162998	FRZB
84075	ENSG00000189139	FSCB
6624	ENSG00000075618	FSCN1
25794	ENSG00000186765	FSCN2
79187	ENSG00000105255	FSD1
83856	ENSG00000106701	FSD1L
123722	ENSG00000186628	FSD2
401024	ENSG00000188738	FSIP2
10468	ENSG00000134363	FST
11167	ENSG00000163430	FSTL1
10272	ENSG00000070404	FSTL3
23105	ENSG00000053108	FSTL4
56884	ENSG00000168843	FSTL5
2512	ENSG00000087086	FTL
79068	ENSG00000140718	FTO
24140	ENSG00000068438	FTSJ1
29960	ENSG00000122687	FTSJ2
117246	ENSG00000108592	FTSJ3
8880	ENSG00000162613	FUBP1
8939	ENSG00000107164	FUBP3
2517	ENSG00000179163	FUCA1
2519	ENSG00000001036	FUCA2
197258	ENSG00000157353	FUK
139341	ENSG00000069509	FUNDC1
65991	ENSG00000165775	FUNDC2
282969	ENSG00000148803	FUOM
5045	ENSG00000140564	FURIN
2521	ENSG00000089280	FUS
2523	ENSG00000174951	FUT1
84750	ENSG00000172728	FUT10
170384	ENSG00000196968	FUT11
2524	ENSG00000176920	FUT2
2526	ENSG00000196371	FUT4
2529	ENSG00000180549	FUT7
2530	ENSG00000033170	FUT8
10690	ENSG00000172461	FUT9
80199	ENSG00000010361	FUZ
2395	ENSG00000165060	FXN
8087	ENSG00000114416	FXR1
9513	ENSG00000129245	FXR2
5348	ENSG00000266964	FXYD1
486	ENSG00000137731	FXYD2
5349	ENSG00000089356	FXYD3
53828	ENSG00000150201	FXYD4
53826	ENSG00000137726	FXYD6
2533	ENSG00000082074	FYB
79443	ENSG00000163820	FYCO1
2534	ENSG00000010810	FYN
84248	ENSG00000122068	FYTTD1
8321	ENSG00000157240	FZD1
11211	ENSG00000111432	FZD10
2535	ENSG00000180340	FZD2
7976	ENSG00000104290	FZD3
8322	ENSG00000174804	FZD4
7855	ENSG00000163251	FZD5
8323	ENSG00000164930	FZD6
8324	ENSG00000155760	FZD7
8325	ENSG00000177283	FZD8
8326	ENSG00000188763	FZD9
51343	ENSG00000105325	FZR1
50486	ENSG00000123689	G0S2
55632	ENSG00000092140	G2E3
10146	ENSG00000145907	G3BP1
9908	ENSG00000138757	G3BP2
80739	ENSG00000204420	C6orf25
57818	ENSG00000152254	G6PC2
92579	ENSG00000141349	G6PC3
2539	ENSG00000160211	G6PD
2548	ENSG00000171298	GAA
2549	ENSG00000109458	GAB1
9846	ENSG00000033327	GAB2
139716	ENSG00000160219	GAB3
11337	ENSG00000170296	GABARAP
23710	ENSG00000139112	GABARAPL1
11345	ENSG00000034713	GABARAPL2
2550	ENSG00000204681	GABBR1
9568	ENSG00000136928	GABBR2
2551	ENSG00000154727	GABPA
2553	ENSG00000104064	GABPB1
126626	ENSG00000143458	GABPB2
2554	ENSG00000022355	GABRA1
2555	ENSG00000151834	GABRA2
2556	ENSG00000011677	GABRA3
2557	ENSG00000109158	GABRA4
2558	ENSG00000186297	GABRA5
2560	ENSG00000163288	GABRB1
2561	ENSG00000145864	GABRB2
2562	ENSG00000166206	GABRB3
2563	ENSG00000187730	GABRD
2564	ENSG00000102287	GABRE
2565	ENSG00000163285	GABRG1
2566	ENSG00000113327	GABRG2
2567	ENSG00000182256	GABRG3
55879	ENSG00000268089	GABRQ
2569	ENSG00000146276	GABRR1
2570	ENSG00000111886	GABRR2
2571	ENSG00000128683	GAD1
2572	ENSG00000136750	GAD2
1647	ENSG00000116717	GADD45A
4616	ENSG00000099860	GADD45B
10912	ENSG00000130222	GADD45G
90480	ENSG00000179271	GADD45GIP1
339896	ENSG00000144644	GADL1
2580	ENSG00000178950	GAK
51083	ENSG00000069482	GAL
9514	ENSG00000128242	GAL3ST1
89792	ENSG00000175229	GAL3ST3
2581	ENSG00000054983	GALC
2582	ENSG00000117308	GALE
2584	ENSG00000108479	GALK1
2585	ENSG00000156958	GALK2
130589	ENSG00000143891	GALM
2589	ENSG00000141429	GALNT1
55568	ENSG00000164574	GALNT10
63917	ENSG00000178234	GALNT11
79695	ENSG00000119514	GALNT12
114805	ENSG00000144278	GALNT13
79623	ENSG00000158089	GALNT14
117248	ENSG00000131386	GALNT15
57452	ENSG00000100626	GALNT16
374378	ENSG00000110328	GALNT18
2591	ENSG00000115339	GALNT3
8693	ENSG00000257594	GALNT4
11226	ENSG00000139629	GALNT6
51809	ENSG00000109586	GALNT7
50614	ENSG00000182870	GALNT9
442117	ENSG00000174473	GALNTL6
85569	ENSG00000197487	GALP
2587	ENSG00000166573	GALR1
8811	ENSG00000182687	GALR2
2592	ENSG00000213930	GALT
2593	ENSG00000130005	GAMT
8139	ENSG00000261609	GAN
23193	ENSG00000089597	GANAB
2596	ENSG00000172020	GAP43
26330	ENSG00000105679	GAPDHS
26130	ENSG00000165219	GAPVD1
54433	ENSG00000109534	GAR1
64762	ENSG00000141441	GAREM1
150946	ENSG00000157833	GAREM2
84253	ENSG00000136895	GARNL3
2617	ENSG00000106105	GARS
2618	ENSG00000159131	GART
2619	ENSG00000180447	GAS1
2620	ENSG00000148935	GAS2
10634	ENSG00000185340	GAS2L1
246176	ENSG00000270765	GAS2L2
283431	ENSG00000139354	GAS2L3
2621	ENSG00000183087	GAS6
8522	ENSG00000007237	GAS7
2520	ENSG00000184502	GAST
2624	ENSG00000179348	GATA2
57798	ENSG00000157259	GATAD1
54815	ENSG00000167491	GATAD2A
57459	ENSG00000143614	GATAD2B
5188	ENSG00000059691	GATB
283459	ENSG00000257218	GATC
2628	ENSG00000171766	GATM
729438	ENSG00000274070	GATSL2
652968	ENSG00000239282	GATSL3
2629	ENSG00000177628	GBA
57704	ENSG00000070610	GBA2
2631	ENSG00000146729	GBAS
2632	ENSG00000114480	GBE1
8729	ENSG00000107862	GBF1
26301	ENSG00000148288	GBGT1
2634	ENSG00000162645	GBP2
115361	ENSG00000162654	GBP4
115362	ENSG00000154451	GBP5
163351	ENSG00000183347	GBP6
2636	ENSG00000164900	GBX1
2637	ENSG00000168505	GBX2
2638	ENSG00000145321	GC
25801	ENSG00000115271	GCA
23464	ENSG00000100116	GCAT
79571	ENSG00000179562	GCC1
9648	ENSG00000135968	GCC2
2639	ENSG00000105607	GCDH
6936	ENSG00000005436	GCFC2
2641	ENSG00000115263	GCG
2642	ENSG00000215644	GCGR
2643	ENSG00000131979	GCH1
2644	ENSG00000137880	GCHFR
2645	ENSG00000106633	GCK
2646	ENSG00000084734	GCKR
2729	ENSG00000001084	GCLC
2730	ENSG00000023909	GCLM
10985	ENSG00000089154	GCN1
2650	ENSG00000187210	GCNT1
2651	ENSG00000111846	GCNT2
51301	ENSG00000176928	GCNT4
140687	ENSG00000124091	GCNT7
2653	ENSG00000140905	GCSH
9615	ENSG00000119125	GDA
54332	ENSG00000104381	GDAP1
78997	ENSG00000124194	GDAP1L1
54834	ENSG00000196505	GDAP2
51573	ENSG00000006007	GDE1
2662	ENSG00000266524	GDF10
10220	ENSG00000135414	GDF11
9518	ENSG00000130513	GDF15
2658	ENSG00000263761	GDF2
8200	ENSG00000125965	GDF5
392255	ENSG00000156466	GDF6
151449	ENSG00000143869	GDF7
2661	ENSG00000164404	GDF9
2664	ENSG00000203879	GDI1
2665	ENSG00000057608	GDI2
2668	ENSG00000168621	GDNF
284161	ENSG00000153982	GDPD1
54857	ENSG00000130055	GDPD2
79153	ENSG00000102886	GDPD3
220032	ENSG00000178795	GDPD4
81544	ENSG00000158555	GDPD5
390637	ENSG00000183208	GDPGP1
2669	ENSG00000164949	GEM
8487	ENSG00000092208	GEMIN2
25929	ENSG00000082516	GEMIN5
79833	ENSG00000152147	GEMIN6
79760	ENSG00000142252	GEMIN7
54960	ENSG00000046647	GEMIN8
348654	ENSG00000178295	GEN1
51608	ENSG00000239857	GET4
2670	ENSG00000131095	GFAP
2671	ENSG00000127554	GFER
2672	ENSG00000162676	GFI1
85476	ENSG00000168827	GFM1
84340	ENSG00000164347	GFM2
54438	ENSG00000145990	GFOD1
81577	ENSG00000141098	GFOD2
2673	ENSG00000198380	GFPT1
9945	ENSG00000131459	GFPT2
2674	ENSG00000151892	GFRA1
2675	ENSG00000168546	GFRA2
2676	ENSG00000146013	GFRA3
64096	ENSG00000125861	GFRA4
389400	ENSG00000187871	GFRAL
100507003	ENSG00000261949	GFY
26088	ENSG00000100083	GGA1
23062	ENSG00000103365	GGA2
23163	ENSG00000125447	GGA3
87769	ENSG00000134864	GGACT
79017	ENSG00000006625	GGCT
8836	ENSG00000137563	GGH
199720	ENSG00000179168	GGN
79893	ENSG00000278311	GGNBP2
9453	ENSG00000152904	GGPS1
2678	ENSG00000100031	GGT1
2687	ENSG00000099998	GGT5
2686	ENSG00000131067	GGT7
84514	ENSG00000167925	GHDC
27069	ENSG00000165678	GHITM
2690	ENSG00000112964	GHR
2691	ENSG00000118702	GHRH
51738	ENSG00000157017	GHRL
2693	ENSG00000121853	GHSR
79018	ENSG00000141034	GID4
54994	ENSG00000101193	GID8
2694	ENSG00000134812	GIF
64599	ENSG00000146830	GIGYF1
26058	ENSG00000204120	GIGYF2
55303	ENSG00000133574	GIMAP4
474344	ENSG00000133561	GIMAP6
155038	ENSG00000171115	GIMAP8
54826	ENSG00000145723	GIN1
116254	ENSG00000055211	GINM1
9837	ENSG00000101003	GINS1
64785	ENSG00000181938	GINS3
84296	ENSG00000147536	GINS4
10755	ENSG00000123159	GIPC1
54810	ENSG00000137960	GIPC2
126326	ENSG00000179855	GIPC3
2696	ENSG00000010310	GIPR
28964	ENSG00000108262	GIT1
9815	ENSG00000139436	GIT2
2697	ENSG00000152661	GJA1
84694	ENSG00000135355	GJA10
2700	ENSG00000121743	GJA3
2701	ENSG00000187513	GJA4
2702	ENSG00000265107	GJA5
2703	ENSG00000121634	GJA8
2706	ENSG00000165474	GJB2
2707	ENSG00000188910	GJB3
10804	ENSG00000121742	GJB6
10052	ENSG00000182963	GJC1
57165	ENSG00000198835	GJC2
349149	ENSG00000176402	GJC3
57369	ENSG00000159248	GJD2
125111	ENSG00000183153	GJD3
219770	ENSG00000177291	GJD4
256356	ENSG00000175066	GK5
80318	ENSG00000165113	GKAP1
2717	ENSG00000102393	GLA
79411	ENSG00000163521	GLB1L
89944	ENSG00000149328	GLB1L2
112937	ENSG00000166105	GLB1L3
26035	ENSG00000138604	GLCE
2731	ENSG00000178445	GLDC
342035	ENSG00000186417	GLDN
2733	ENSG00000119392	GLE1
2734	ENSG00000090863	GLG1
2735	ENSG00000111087	GLI1
2736	ENSG00000074047	GLI2
2737	ENSG00000106571	GLI3
11010	ENSG00000139278	GLIPR1
152007	ENSG00000122694	GLIPR2
148979	ENSG00000174332	GLIS1
84662	ENSG00000126603	GLIS2
169792	ENSG00000107249	GLIS3
11146	ENSG00000174842	GLMN
112770	ENSG00000198715	GLMP
2739	ENSG00000124767	GLO1
392465	ENSG00000171433	GLOD5
2740	ENSG00000112164	GLP1R
9340	ENSG00000065325	GLP2R
2741	ENSG00000145888	GLRA1
2742	ENSG00000101958	GLRA2
8001	ENSG00000145451	GLRA3
441509	ENSG00000188828	GLRA4
2743	ENSG00000109738	GLRB
2745	ENSG00000173221	GLRX
51022	ENSG00000023572	GLRX2
10539	ENSG00000108010	GLRX3
51218	ENSG00000182512	GLRX5
2744	ENSG00000115419	GLS
27165	ENSG00000135423	GLS2
144423	ENSG00000151948	GLT1D1
55830	ENSG00000016864	GLT8D1
83468	ENSG00000120820	GLT8D2
51228	ENSG00000139433	GLTP
388323	ENSG00000182327	GLTPD2
29998	ENSG00000063169	GLTSCR1
23506	ENSG00000112624	GLTSCR1L
29997	ENSG00000105373	GLTSCR2
2746	ENSG00000148672	GLUD1
2752	ENSG00000135821	GLUL
132158	ENSG00000168237	GLYCTK
84656	ENSG00000140632	GLYR1
163115	ENSG00000196381	ZNF781
1525	ENSG00000154639	CXADR
284099	ENSG00000278505	C17orf78
768206	ENSG00000214140	PRCD
136288	ENSG00000164746	C7orf57
113402	ENSG00000198818	SFT2D1
206412	ENSG00000203872	C6orf163
643338	ENSG00000188277	C15orf62
54967	ENSG00000169551	CT55
283450	ENSG00000173064	HECTD4
257044	ENSG00000179397	C1orf101
339541	ENSG00000198520	C1orf228
401115	ENSG00000243449	C4orf48
6894	ENSG00000059588	TARBP1
100169851	ENSG00000236027	PATE3
414152	ENSG00000214688	C10orf105
2760	ENSG00000196743	GM2A
388553	ENSG00000237452	BHMG1
122525	ENSG00000179476	C14orf28
148345	ENSG00000175262	C1orf127
8649	ENSG00000109270	LAMTOR3
160298	ENSG00000180878	C11orf42
120376	ENSG00000214290	COLCA2
286464	ENSG00000165164	CFAP47
643677	ENSG00000175820	CCDC168
79703	ENSG00000173715	C11orf80
100652824	ENSG00000182329	KIAA2012
9168	ENSG00000034510	TMSB10
389813	ENSG00000232434	C9orf172
64395	ENSG00000087338	GMCL1
2762	ENSG00000112699	GMDS
10691	ENSG00000162419	GMEB1
26205	ENSG00000101216	GMEB2
2764	ENSG00000197045	GMFB
9535	ENSG00000130755	GMFG
51291	ENSG00000089639	GMIP
647309	ENSG00000205835	GMNC
51053	ENSG00000112312	GMNN
29926	ENSG00000144591	GMPPA
29925	ENSG00000173540	GMPPB
2766	ENSG00000137198	GMPR
51292	ENSG00000100938	GMPR2
8833	ENSG00000163655	GMPS
2767	ENSG00000088256	GNA11
2768	ENSG00000146535	GNA12
10672	ENSG00000120063	GNA13
9630	ENSG00000156049	GNA14
2769	ENSG00000060558	GNA15
2770	ENSG00000127955	GNAI1
2771	ENSG00000114353	GNAI2
2773	ENSG00000065135	GNAI3
2774	ENSG00000141404	GNAL
2775	ENSG00000087258	GNAO1
2776	ENSG00000156052	GNAQ
2778	ENSG00000087460	GNAS
2779	ENSG00000114349	GNAT1
2780	ENSG00000134183	GNAT2
2781	ENSG00000128266	GNAZ
2782	ENSG00000078369	GNB1
10399	ENSG00000204628	GNB2L1
2784	ENSG00000111664	GNB3
59345	ENSG00000114450	GNB4
10681	ENSG00000069966	GNB5
10020	ENSG00000159921	GNE
2791	ENSG00000127920	GNG11
55970	ENSG00000172380	GNG12
51764	ENSG00000127588	GNG13
54331	ENSG00000186469	GNG2
2785	ENSG00000162188	GNG3
2786	ENSG00000168243	GNG4
2787	ENSG00000174021	GNG5
2788	ENSG00000176533	GNG7
94235	ENSG00000167414	GNG8
2793	ENSG00000167083	GNGT2
2794	ENSG00000204590	GNL1
29889	ENSG00000134697	GNL2
26354	ENSG00000163938	GNL3
54552	ENSG00000130119	GNL3L
27232	ENSG00000124713	GNMT
10007	ENSG00000113552	GNPDA1
132789	ENSG00000163281	GNPDA2
64841	ENSG00000100522	GNPNAT1
79158	ENSG00000111670	GNPTAB
84572	ENSG00000090581	GNPTG
2796	ENSG00000147437	GNRH1
2799	ENSG00000135677	GNS
2800	ENSG00000136935	GOLGA1
440243	ENSG00000277865	GOLGA6L22
2802	ENSG00000090615	GOLGA3
2803	ENSG00000144674	GOLGA4
9950	ENSG00000066455	GOLGA5
51125	ENSG00000147533	GOLGA7
401647	ENSG00000155265	GOLGA7B
2804	ENSG00000173230	GOLGB1
27333	ENSG00000173905	GOLIM4
51280	ENSG00000135052	GOLM1
64083	ENSG00000113384	GOLPH3
55204	ENSG00000143457	GOLPH3L
51026	ENSG00000111711	GOLT1B
54856	ENSG00000116580	GON4L
92344	ENSG00000120370	GORAB
64689	ENSG00000114745	GORASP1
26003	ENSG00000115806	GORASP2
9527	ENSG00000108587	GOSR1
9570	ENSG00000108433	GOSR2
2805	ENSG00000120053	GOT1
137362	ENSG00000169154	GOT1L1
2806	ENSG00000125166	GOT2
2811	ENSG00000185245	GP1BA
2814	ENSG00000178732	GP5
10223	ENSG00000143167	GPA33
8733	ENSG00000197858	GPAA1
55425	ENSG00000133114	GPALPP1
57678	ENSG00000119927	GPAM
7918	ENSG00000204438	GPANK1
150763	ENSG00000186281	GPAT2
55094	ENSG00000076650	GPATCH1
253635	ENSG00000152133	GPATCH11
55105	ENSG00000092978	GPATCH2
55668	ENSG00000089916	GPATCH2L
63906	ENSG00000198746	GPATCH3
54865	ENSG00000160818	GPATCH4
23131	ENSG00000186566	GPATCH8
65056	ENSG00000062194	GPBP1
60313	ENSG00000159592	GPBP1L1
2817	ENSG00000063660	GPC1
2719	ENSG00000147257	GPC3
2239	ENSG00000076716	GPC4
2262	ENSG00000179399	GPC5
10082	ENSG00000183098	GPC6
56261	ENSG00000125772	GPCPD1
2819	ENSG00000167588	GPD1
23171	ENSG00000152642	GPD1L
2820	ENSG00000115159	GPD2
2852	ENSG00000164850	GPER1
170589	ENSG00000149735	GPHA2
10243	ENSG00000171723	GPHN
2821	ENSG00000105220	GPI
338328	ENSG00000277494	GPIHBP1
27238	ENSG00000068394	GPKOW
2822	ENSG00000112293	GPLD1
2823	ENSG00000150625	GPM6A
2824	ENSG00000046653	GPM6B
11321	ENSG00000198522	GPN1
54707	ENSG00000142751	GPN2
51184	ENSG00000111231	GPN3
10457	ENSG00000136235	GPNMB
2825	ENSG00000183671	GPR1
83550	ENSG00000165370	GPR101
57720	ENSG00000148358	GPR107
56927	ENSG00000125734	GPR108
139760	ENSG00000147262	GPR119
2835	ENSG00000132975	GPR12
29933	ENSG00000183484	GPR132
64582	ENSG00000181619	GPR135
56834	ENSG00000173264	GPR137
7107	ENSG00000077585	GPR137B
283554	ENSG00000180998	GPR137C
124274	ENSG00000180269	GPR139
115330	ENSG00000164849	GPR146
344758	ENSG00000174948	GPR149
2838	ENSG00000154165	GPR15
285601	ENSG00000178015	GPR150
134391	ENSG00000173250	GPR151
387509	ENSG00000158292	GPR153
151556	ENSG00000163328	GPR155
165829	ENSG00000175697	GPR156
80045	ENSG00000180758	GPR157
57512	ENSG00000151025	GPR158
26996	ENSG00000173890	GPR160
23432	ENSG00000143147	GPR161
27239	ENSG00000250510	GPR162
2840	ENSG00000144230	GPR17
54328	ENSG00000184194	GPR173
440435	ENSG00000277399	GPR179
160897	ENSG00000152749	GPR180
11318	ENSG00000166856	GPR182
2842	ENSG00000183150	GPR19
2845	ENSG00000172209	GPR22
2848	ENSG00000170128	GPR25
2849	ENSG00000154478	GPR26
2850	ENSG00000170837	GPR27
2827	ENSG00000181773	GPR3
2857	ENSG00000171659	GPR34
2859	ENSG00000178623	GPR35
2861	ENSG00000170775	GPR37
9283	ENSG00000170075	GPR37L1
2863	ENSG00000183840	GPR39
2828	ENSG00000177464	GPR4
11250	ENSG00000135973	GPR45
9248	ENSG00000102195	GPR50
9290	ENSG00000135898	GPR55
2830	ENSG00000146360	GPR6
83873	ENSG00000156097	GPR61
118442	ENSG00000180929	GPR62
81491	ENSG00000112218	GPR63
8477	ENSG00000140030	GPR65
8111	ENSG00000119714	GPR68
10936	ENSG00000119737	GPR75
10888	ENSG00000123901	GPR83
53831	ENSG00000139572	GPR84
54329	ENSG00000164604	GPR85
54112	ENSG00000181656	GPR88
51463	ENSG00000117262	GPR89A
114928	ENSG00000158301	GPRASP2
9052	ENSG00000013588	GPRC5A
51704	ENSG00000167191	GPRC5B
55890	ENSG00000170412	GPRC5C
55507	ENSG00000111291	GPRC5D
114787	ENSG00000169258	GPRIN1
9721	ENSG00000204175	GPRIN2
285513	ENSG00000185477	GPRIN3
2873	ENSG00000169727	GPS1
2874	ENSG00000132522	GPS2
26086	ENSG00000160360	GPSM1
29899	ENSG00000121957	GPSM2
2875	ENSG00000167701	GPT
84706	ENSG00000166123	GPT2
2876	ENSG00000233276	GPX1
2877	ENSG00000176153	GPX2
2878	ENSG00000211445	GPX3
2879	ENSG00000167468	GPX4
257202	ENSG00000198704	GPX6
2882	ENSG00000116157	GPX7
493869	ENSG00000164294	GPX8
57655	ENSG00000089351	GRAMD1A
57476	ENSG00000023171	GRAMD1B
54762	ENSG00000178075	GRAMD1C
196996	ENSG00000175318	GRAMD2
65983	ENSG00000155324	GRAMD3
23151	ENSG00000075240	GRAMD4
10750	ENSG00000154016	GRAP
9402	ENSG00000100351	GRAP2
160622	ENSG00000161835	GRASP
2887	ENSG00000106070	GRB10
2888	ENSG00000115290	GRB14
2885	ENSG00000177885	GRB2
2886	ENSG00000141738	GRB7
9687	ENSG00000196208	GREB1
80000	ENSG00000141449	GREB1L
26585	ENSG00000166923	GREM1
64388	ENSG00000180875	GREM2
29841	ENSG00000134317	GRHL1
79977	ENSG00000083307	GRHL2
57822	ENSG00000158055	GRHL3
9380	ENSG00000137106	GRHPR
2890	ENSG00000155511	GRIA1
2891	ENSG00000120251	GRIA2
2892	ENSG00000125675	GRIA3
2893	ENSG00000152578	GRIA4
2894	ENSG00000182771	GRID1
2895	ENSG00000152208	GRID2
392862	ENSG00000215045	GRID2IP
2897	ENSG00000171189	GRIK1
2898	ENSG00000164418	GRIK2
2899	ENSG00000163873	GRIK3
2900	ENSG00000149403	GRIK4
2901	ENSG00000105737	GRIK5
2902	ENSG00000176884	GRIN1
2903	ENSG00000183454	GRIN2A
2904	ENSG00000273079	GRIN2B
2905	ENSG00000161509	GRIN2C
2906	ENSG00000105464	GRIN2D
116443	ENSG00000198785	GRIN3A
116444	ENSG00000116032	GRIN3B
2907	ENSG00000178719	GRINA
23426	ENSG00000155974	GRIP1
80852	ENSG00000144596	GRIP2
56850	ENSG00000068400	GRIPAP1
2868	ENSG00000125388	GRK4
2869	ENSG00000198873	GRK5
2870	ENSG00000198055	GRK6
2911	ENSG00000152822	GRM1
2912	ENSG00000164082	GRM2
2913	ENSG00000198822	GRM3
2914	ENSG00000124493	GRM4
2915	ENSG00000168959	GRM5
2917	ENSG00000196277	GRM7
2918	ENSG00000179603	GRM8
2896	ENSG00000030582	GRN
2922	ENSG00000134443	GRP
80273	ENSG00000109519	GRPEL1
134266	ENSG00000164284	GRPEL2
2925	ENSG00000126010	GRPR
79927	ENSG00000197245	FAM110D
2926	ENSG00000132463	GRSF1
79774	ENSG00000139835	GRTP1
83743	ENSG00000105447	GRWD1
389207	ENSG00000215203	GRXCR1
643226	ENSG00000204928	GRXCR2
54103	ENSG00000186088	GSAP
2928	ENSG00000063515	GSC2
284110	ENSG00000167914	GSDMA
79792	ENSG00000104518	GSDMD
83445	ENSG00000111305	GSG1
146395	ENSG00000169181	GSG1L
83903	ENSG00000177602	GSG2
2931	ENSG00000105723	GSK3A
2932	ENSG00000082701	GSK3B
51527	ENSG00000100744	GSKIP
2934	ENSG00000148180	GSN
2935	ENSG00000103342	GSPT1
23708	ENSG00000189369	GSPT2
2936	ENSG00000104687	GSR
2937	ENSG00000100983	GSS
79807	ENSG00000138780	GSTCD
373156	ENSG00000197448	GSTK1
2948	ENSG00000168765	GSTM4
2947	ENSG00000134202	GSTM3
2946	ENSG00000213366	GSTM2
9446	ENSG00000148834	GSTO1
119391	ENSG00000065621	GSTO2
653689	ENSG00000133433	GSTT2B
2954	ENSG00000100577	GSTZ1
219409	ENSG00000169840	GSX1
170825	ENSG00000180613	GSX2
79712	ENSG00000121964	GTDC1
2957	ENSG00000165417	GTF2A1
11036	ENSG00000242441	GTF2A1L
2958	ENSG00000140307	GTF2A2
2959	ENSG00000137947	GTF2B
2960	ENSG00000153767	GTF2E1
2961	ENSG00000197265	GTF2E2
2962	ENSG00000125651	GTF2F1
2963	ENSG00000188342	GTF2F2
2965	ENSG00000110768	GTF2H1
2966	ENSG00000145736	GTF2H2
2967	ENSG00000111358	GTF2H3
